sepallength,petallength,petalwidth,class
0.655944,0.533591,0.702429,Iris-virginica
0.386014,0.350579,0.568826,Iris-virginica
0.302098,0.589961,0.526316,Iris-setosa
0.558042,0.658687,0.350202,Iris-virginica
0.667133,0.54749,0.623482,Iris-virginica
0.408392,0.414672,0.37247,Iris-virginica
0.558042,0.576062,0.465587,Iris-virginica
0.411189,0.585328,0.726721,Iris-versicolor
0.620979,0.573745,0.336032,Iris-versicolor
0.616783,0.623166,0.67004,Iris-virginica
0.53986,0.471815,0.479757,Iris-virginica
0.372028,0.52278,0.518219,Iris-versicolor
0.544056,0.553668,0.621457,Iris-versicolor
0.311888,0.466409,0.623482,Iris-versicolor
0.499301,0.477992,0.495951,Iris-setosa
0.40979,0.484942,0.495951,Iris-setosa
0.51049,0.528958,0.562753,Iris-virginica
0.503497,0.465637,0.540486,Iris-virginica
0.516084,0.421622,0.34413,Iris-virginica
0.327273,0.540541,0.659919,Iris-virginica
0.367832,0.305019,0.65587,Iris-versicolor
0.697902,0.522008,0.587045,Iris-setosa
0.593007,0.727413,0.538462,Iris-setosa
0.532867,0.355985,0.710526,Iris-setosa
0.327273,0.577606,0.419028,Iris-virginica
0.534266,0.455598,0.668016,Iris-setosa
0.53986,0.701931,0.548583,Iris-setosa
0.45035,0.675676,0.62753,Iris-versicolor
0.367832,0.628571,0.516194,Iris-versicolor
0.425175,0.345174,0.222672,Iris-virginica
0.612587,0.508108,0.512146,Iris-setosa
0.584615,0.478764,0.562753,Iris-virginica
0.608392,0.539768,0.459514,Iris-versicolor
0.563636,0.525869,0.461538,Iris-setosa
0.397203,0.523552,0.327935,Iris-versicolor
0.311888,0.513514,0.587045,Iris-virginica
0.492308,0.674903,0.609312,Iris-setosa
0.606993,0.65251,0.518219,Iris-versicolor
0.611189,0.493436,0.502024,Iris-versicolor
0.384615,0.633205,0.44332,Iris-versicolor
0.537063,0.524324,0.536437,Iris-virginica
0.418182,0.48417,0.657895,Iris-versicolor
0.468531,0.500386,0.532389,Iris-versicolor
0.356643,0.576062,0.58502,Iris-versicolor
0.577622,0.604633,0.437247,Iris-setosa
0.555245,0.410039,0.589069,Iris-setosa
0.366434,0.603861,0.643725,Iris-setosa
0.464336,0.294208,0.730769,Iris-setosa
0.325874,0.511969,0.578947,Iris-virginica
0.309091,0.442471,0.524291,Iris-versicolor
0.352448,0.5861,0.297571,Iris-virginica
0.500699,0.467954,0.621457,Iris-versicolor
0.441958,0.636293,0.657895,Iris-versicolor
0.503497,0.37529,0.512146,Iris-versicolor
0.439161,0.523552,0.615385,Iris-setosa
0.586014,0.592278,0.518219,Iris-versicolor
0.458741,0.615444,0.572874,Iris-virginica
0.622378,0.506564,0.740891,Iris-virginica
0.444755,0.401544,0.674089,Iris-versicolor
0.565035,0.627799,0.48583,Iris-versicolor
0.490909,0.513514,0.433198,Iris-setosa
0.360839,0.325097,0.544534,Iris-setosa
0.672727,0.739768,0.473684,Iris-setosa
0.696503,0.520463,0.631579,Iris-setosa
0.490909,0.59305,0.273279,Iris-setosa
0.474126,0.690347,0.364372,Iris-versicolor
0.604196,0.517375,0.54251,Iris-virginica
0.495105,0.63861,0.459514,Iris-versicolor
0.576224,0.467181,0.755061,Iris-virginica
0.527273,0.519691,0.44332,Iris-setosa
0.517483,0.437066,0.455466,Iris-virginica
0.426573,0.481081,0.398785,Iris-virginica
0.430769,0.603861,0.730769,Iris-virginica
0.616783,0.416988,0.425101,Iris-setosa
0.661538,0.516602,0.67004,Iris-setosa
0.517483,0.633977,0.765182,Iris-setosa
0.641958,0.541313,0.635628,Iris-versicolor
0.412587,0.701158,0.532389,Iris-versicolor
0.559441,0.616988,0.690283,Iris-virginica
0.471329,0.49112,0.257085,Iris-setosa
0.502098,0.269498,0.491903,Iris-virginica
0.472727,0.402317,0.380567,Iris-setosa
0.475524,0.331274,0.370445,Iris-setosa
0.206993,0.374517,0.447368,Iris-virginica
0.355245,0.193822,0.483806,Iris-versicolor
0.302098,0.436293,0.374494,Iris-setosa
0.446154,0.635521,0.244939,Iris-virginica
0.38042,0.527413,0.504049,Iris-versicolor
0.304895,0.325097,0.540486,Iris-setosa
0.384615,0.540541,0.643725,Iris-virginica
0.475524,0.304247,0.459514,Iris-setosa
0.832168,0.610811,0.595142,Iris-setosa
0.482517,0.546718,0.336032,Iris-virginica
0.457343,0.782239,0.362348,Iris-virginica
0.342657,0.517375,0.538462,Iris-versicolor
0.377622,0.637066,0.491903,Iris-setosa
0.595804,0.471042,0.44332,Iris-versicolor
0.658741,0.569112,0.42915,Iris-virginica
0.395804,0.694981,0.447368,Iris-virginica
0.517483,0.516602,0.520243,Iris-versicolor
0.784615,0.648649,0.554656,Iris-versicolor
0.71049,0.430888,0.390688,Iris-virginica
0.527273,0.47722,0.388664,Iris-versicolor
0.391608,0.51583,0.578947,Iris-versicolor
0.386014,0.393822,0.639676,Iris-virginica
0.26014,0.370656,0.465587,Iris-virginica
0.496503,0.402317,0.502024,Iris-versicolor
0.695105,0.494208,0.447368,Iris-versicolor
0.420979,0.352124,0.591093,Iris-setosa
0.467133,0.481081,0.512146,Iris-setosa
0.490909,0.369112,0.623482,Iris-versicolor
0.500699,0.671042,0.311741,Iris-virginica
0.397203,0.497297,0.558704,Iris-virginica
0.482517,0.590734,0.536437,Iris-virginica
0.534266,0.63166,0.62753,Iris-virginica
0.551049,0.564479,0.364372,Iris-versicolor
0.537063,0.366795,0.730769,Iris-setosa
0.40979,0.642471,0.803644,Iris-versicolor
0.492308,0.705792,0.508097,Iris-versicolor
0.534266,0.559073,0.356275,Iris-setosa
0.615385,0.495753,0.560729,Iris-virginica
0.558042,0.660232,0.534413,Iris-virginica
0.381818,0.634749,0.406883,Iris-versicolor
0.506294,0.637066,0.394737,Iris-virginica
0.544056,0.518919,0.479757,Iris-setosa
0.552448,0.552124,0.520243,Iris-versicolor
0.567832,0.503475,0.580972,Iris-virginica
0.560839,0.474903,0.572874,Iris-versicolor
0.324476,0.620077,0.678138,Iris-versicolor
0.386014,0.264865,0.601215,Iris-versicolor
0.630769,0.59305,0.61336,Iris-setosa
0.39021,0.372201,0.489879,Iris-virginica
0.531469,0.526641,0.461538,Iris-versicolor
0.429371,0.458687,0.285425,Iris-versicolor
0.60979,0.403089,0.469636,Iris-setosa
0.620979,0.507336,0.548583,Iris-virginica
0.395804,0.580695,0.331984,Iris-setosa
0.577622,0.677992,0.712551,Iris-virginica
0.597203,0.488031,0.311741,Iris-virginica
0.565035,0.484942,0.455466,Iris-setosa
0.472727,0.580695,0.491903,Iris-virginica
0.306294,0.188417,0.479757,Iris-setosa
0.629371,0.658687,0.327935,Iris-setosa
0.429371,0.488031,0.629555,Iris-virginica
0.474126,0.541313,0.574899,Iris-virginica
0.551049,0.454054,0.554656,Iris-versicolor
0.386014,0.37529,0.364372,Iris-virginica
0.374825,0.32278,0.576923,Iris-setosa
0.404196,0.437838,0.51417,Iris-setosa
0.395804,0.47722,0.631579,Iris-virginica
0.376224,0.644015,0.526316,Iris-virginica
0.497902,0.423166,0.497976,Iris-versicolor
0.523077,0.577606,0.469636,Iris-versicolor
0.420979,0.574517,0.637652,Iris-setosa
0.506294,0.584556,0.396761,Iris-virginica
0.193007,0.47027,0.593117,Iris-virginica
0.531469,0.486486,0.753036,Iris-setosa
0.506294,0.526641,0.538462,Iris-versicolor
0.620979,0.544402,0.795547,Iris-versicolor
0.541259,0.326641,0.562753,Iris-versicolor
0.559441,0.360618,0.210526,Iris-versicolor
0.420979,0.741313,0.520243,Iris-virginica
0.302098,0.620077,0.674089,Iris-versicolor
0.497902,0.461776,0.544534,Iris-virginica
0.327273,0.606178,0.718623,Iris-virginica
0.506294,0.64556,0.607287,Iris-setosa
0.553846,0.359073,0.755061,Iris-versicolor
0.486713,0.562934,0.744939,Iris-setosa
0.39021,0.366023,0.554656,Iris-virginica
0.693706,0.630116,0.455466,Iris-setosa
0.467133,0.580695,0.520243,Iris-setosa
0.611189,0.450965,0.506073,Iris-virginica
0.672727,0.443243,0.605263,Iris-virginica
0.643357,0.259459,0.273279,Iris-virginica
0.574825,0.772973,0.558704,Iris-setosa
0.695105,0.256371,0.38664,Iris-versicolor
0.53986,0.43861,0.38664,Iris-virginica
0.612587,0.541313,0.692308,Iris-versicolor
0.523077,0.430116,0.502024,Iris-setosa
0.404196,0.467181,0.451417,Iris-virginica
0.52028,0.590734,0.672065,Iris-virginica
0.33986,0.658687,0.261134,Iris-virginica
0.51049,0.715058,0.536437,Iris-setosa
0.457343,0.367568,0.595142,Iris-versicolor
0.598601,0.301931,0.388664,Iris-virginica
0.65035,0.689575,0.463563,Iris-versicolor
0.379021,0.57529,0.552632,Iris-versicolor
0.544056,0.653282,0.439271,Iris-versicolor
0.545455,0.657915,0.388664,Iris-versicolor
0.647552,0.492664,0.516194,Iris-virginica
0.6,0.540541,0.380567,Iris-setosa
0.625175,0.473359,0.518219,Iris-versicolor
0.542657,0.755212,0.261134,Iris-versicolor
0.363636,0.403861,0.506073,Iris-versicolor
0.41958,0.54749,0.408907,Iris-versicolor
0.546853,0.701158,0.431174,Iris-setosa
0.358042,0.318919,0.587045,Iris-virginica
0.441958,0.439382,0.57085,Iris-versicolor
0.458741,0.457915,0.740891,Iris-setosa
0.488112,0.396911,0.605263,Iris-versicolor
0.542657,0.559073,0.558704,Iris-setosa
0.534266,0.232432,0.366397,Iris-virginica
0.567832,0.697297,0.453441,Iris-setosa
0.395804,0.462548,0.524291,Iris-versicolor
0.455944,0.432432,0.419028,Iris-virginica
0.551049,0.602317,0.558704,Iris-virginica
0.372028,0.510425,0.57085,Iris-setosa
0.583217,0.46332,0.54251,Iris-virginica
0.511888,0.476448,0.633603,Iris-setosa
0.352448,0.622394,0.615385,Iris-virginica
0.593007,0.669498,0.44332,Iris-versicolor
0.525874,0.553668,0.32996,Iris-virginica
0.702098,0.366795,0.404858,Iris-virginica
0.626573,0.541313,0.595142,Iris-virginica
0.317483,0.650193,0.451417,Iris-setosa
0.468531,0.545946,0.615385,Iris-versicolor
0.516084,0.585328,0.222672,Iris-virginica
0.53007,0.587645,0.41498,Iris-versicolor
0.395804,0.465637,0.313765,Iris-virginica
0.509091,0.471042,0.757085,Iris-virginica
0.468531,0.473359,0.530364,Iris-versicolor
0.404196,0.693436,0.564777,Iris-versicolor
0.443357,0.582239,0.876518,Iris-versicolor
0.446154,0.432432,0.455466,Iris-setosa
0.704895,0.76834,0.524291,Iris-virginica
0.630769,0.741313,0.686235,Iris-virginica
0.531469,0.369884,0.301619,Iris-versicolor
0.31049,0.553668,0.578947,Iris-setosa
0.657343,0.633977,0.419028,Iris-setosa
0.272727,0.423938,0.309717,Iris-virginica
0.355245,0.461776,0.700405,Iris-virginica
0.328671,0.774517,0.704453,Iris-virginica
0.394406,0.510425,0.607287,Iris-virginica
0.688112,0.464093,0.340081,Iris-versicolor
0.586014,0.660232,0.518219,Iris-virginica
0.528671,0.303475,0.769231,Iris-versicolor
0.500699,0.583784,0.587045,Iris-versicolor
0.394406,0.573745,0.439271,Iris-versicolor
0.591608,0.477992,0.5,Iris-versicolor
0.662937,0.250965,0.455466,Iris-versicolor
0.6,0.607722,0.378543,Iris-setosa
0.569231,0.590734,0.617409,Iris-setosa
0.612587,0.233205,0.680162,Iris-virginica
0.506294,0.429344,0.589069,Iris-versicolor
0.276923,0.535907,0.659919,Iris-versicolor
0.626573,0.603861,0.554656,Iris-versicolor
0.381818,0.328958,0.48583,Iris-virginica
0.502098,0.458687,0.572874,Iris-versicolor
0.702098,0.365251,0.635628,Iris-virginica
0.496503,0.346718,0.546559,Iris-virginica
0.682517,0.449421,0.433198,Iris-virginica
0.516084,0.614672,0.342105,Iris-setosa
0.405594,0.52973,0.362348,Iris-versicolor
0.490909,0.500386,0.791498,Iris-setosa
0.439161,0.527413,0.580972,Iris-versicolor
0.620979,0.464865,0.273279,Iris-virginica
0.47972,0.441699,0.408907,Iris-versicolor
0.579021,0.502703,0.587045,Iris-setosa
0.542657,0.31583,0.522267,Iris-virginica
0.293706,0.394595,0.455466,Iris-versicolor
0.416783,0.364479,0.469636,Iris-versicolor
0.504895,0.641699,0.605263,Iris-versicolor
0.46014,0.606178,0.512146,Iris-versicolor
0.517483,0.600772,0.461538,Iris-virginica
0.562238,0.304247,0.315789,Iris-versicolor
0.620979,0.515058,0.637652,Iris-versicolor
0.535664,0.230888,0.307692,Iris-virginica
0.513287,0.283398,0.603239,Iris-versicolor
0.566434,0.589961,0.504049,Iris-virginica
0.430769,0.359846,0.759109,Iris-setosa
0.525874,0.57529,0.459514,Iris-virginica
0.546853,0.420077,0.384615,Iris-setosa
0.51049,0.527413,0.406883,Iris-versicolor
0.497902,0.572973,0.481781,Iris-virginica
0.576224,0.439382,0.639676,Iris-setosa
0.388811,0.640927,0.595142,Iris-setosa
0.405594,0.480309,0.597166,Iris-virginica
0.475524,0.516602,0.574899,Iris-setosa
0.61958,0.508108,0.609312,Iris-setosa
0.33986,0.531274,0.447368,Iris-versicolor
0.612587,0.542085,0.698381,Iris-setosa
0.657343,0.396139,0.643725,Iris-setosa
0.523077,0.48417,0.558704,Iris-setosa
0.381818,0.488031,0.601215,Iris-virginica
0.313287,0.525097,0.388664,Iris-versicolor
0.735664,0.460232,0.58502,Iris-setosa
0.363636,0.413127,0.595142,Iris-setosa
0.441958,0.56139,0.684211,Iris-virginica
0.295105,0.456371,0.455466,Iris-setosa
0.268531,0.457915,0.495951,Iris-virginica
0.574825,0.512741,0.384615,Iris-versicolor
0.433566,0.559073,0.552632,Iris-versicolor
0.594406,0.447876,0.267206,Iris-versicolor
0.46014,0.343629,0.421053,Iris-versicolor
0.634965,0.417761,0.730769,Iris-versicolor
0.462937,0.692664,0.601215,Iris-versicolor
0.606993,0.408494,0.700405,Iris-setosa
0.387413,0.637066,0.700405,Iris-virginica
0.411189,0.550579,0.690283,Iris-versicolor
0.391608,0.661004,0.536437,Iris-versicolor
0.429371,0.636293,0.684211,Iris-virginica
0.314685,0.527413,0.554656,Iris-versicolor
0.386014,0.378378,0.396761,Iris-setosa
0.39021,0.488803,0.589069,Iris-setosa
0.716084,0.502703,0.455466,Iris-virginica
0.483916,0.69112,0.467611,Iris-setosa
0.454545,0.760618,0.698381,Iris-versicolor
0.583217,0.487259,0.491903,Iris-virginica
0.447552,0.614672,0.558704,Iris-setosa
0.532867,0.174517,0.558704,Iris-setosa
0.573427,0.418533,0.461538,Iris-setosa
0.566434,0.454054,0.317814,Iris-virginica
0.495105,0.483398,0.562753,Iris-virginica
0.51049,0.323552,0.467611,Iris-virginica
0.538462,0.45251,0.548583,Iris-setosa
0.558042,0.571429,0.546559,Iris-versicolor
0.537063,0.684942,0.40081,Iris-virginica
0.516084,0.56834,0.449393,Iris-setosa
0.394406,0.420849,0.544534,Iris-virginica
0.562238,0.519691,0.59919,Iris-versicolor
0.363636,0.480309,0.356275,Iris-virginica
0.502098,0.485714,0.631579,Iris-versicolor
0.516084,0.483398,0.534413,Iris-setosa
0.335664,0.650965,0.724696,Iris-virginica
0.416783,0.320463,0.473684,Iris-virginica
0.643357,0.639382,0.688259,Iris-virginica
0.406993,0.450193,0.619433,Iris-setosa
0.563636,0.559846,0.587045,Iris-setosa
0.366434,0.583784,0.61336,Iris-versicolor
0.344056,0.454826,0.668016,Iris-setosa
0.583217,0.467954,0.540486,Iris-setosa
0.623776,0.274903,0.560729,Iris-setosa
0.500699,0.4139,0.55668,Iris-setosa
0.542657,0.481853,0.757085,Iris-virginica
0.648951,0.509653,0.54251,Iris-virginica
0.476923,0.63861,0.483806,Iris-setosa
0.507692,0.644015,0.449393,Iris-versicolor
0.474126,0.410039,0.45749,Iris-virginica
0.415385,0.563707,0.506073,Iris-versicolor
0.33007,0.43166,0.582996,Iris-virginica
0.401399,0.676448,0.305668,Iris-virginica
0.627972,0.601544,0.45749,Iris-setosa
0.681119,0.52973,0.354251,Iris-virginica
0.379021,0.513514,0.647773,Iris-virginica
0.581818,0.434749,0.512146,Iris-setosa
0.472727,0.291892,0.390688,Iris-setosa
0.66993,0.476448,0.3583,Iris-setosa
0.495105,0.353668,0.412955,Iris-virginica
0.425175,0.298069,0.161943,Iris-setosa
0.521678,0.459459,0.512146,Iris-virginica
0.332867,0.588417,0.702429,Iris-setosa
0.516084,0.597683,0.354251,Iris-versicolor
0.465734,0.622394,0.765182,Iris-setosa
0.465734,0.32278,0.57085,Iris-virginica
0.429371,0.560618,0.512146,Iris-virginica
0.411189,0.564479,0.647773,Iris-setosa
0.531469,0.578378,0.348178,Iris-virginica
0.507692,0.396139,0.726721,Iris-virginica
0.475524,0.352124,0.447368,Iris-setosa
0.541259,0.632432,0.744939,Iris-versicolor
0.488112,0.546718,0.702429,Iris-setosa
0.472727,0.579151,0.447368,Iris-setosa
0.422378,0.633205,0.461538,Iris-virginica
0.61958,0.423166,0.773279,Iris-versicolor
0.753846,0.497297,0.506073,Iris-versicolor
0.230769,0.603089,0.435223,Iris-setosa
0.471329,0.497297,0.522267,Iris-versicolor
0.47972,0.526641,0.406883,Iris-versicolor
0.517483,0.623938,0.491903,Iris-virginica
0.80979,0.784556,0.483806,Iris-setosa
0.504895,0.55444,0.712551,Iris-versicolor
0.46014,0.661776,0.540486,Iris-versicolor
0.567832,0.555212,0.574899,Iris-versicolor
0.593007,0.644015,0.706478,Iris-versicolor
0.430769,0.591506,0.469636,Iris-setosa
0.48951,0.403089,0.327935,Iris-setosa
0.495105,0.348263,0.538462,Iris-virginica
0.67972,0.453282,0.564777,Iris-setosa
0.514685,0.54749,0.435223,Iris-setosa
0.54965,0.728185,0.364372,Iris-setosa
0.432168,0.665637,0.546559,Iris-virginica
0.551049,0.420849,0.508097,Iris-versicolor
0.482517,0.789961,0.425101,Iris-virginica
0.46993,0.440927,0.672065,Iris-setosa
0.434965,0.43166,0.663968,Iris-setosa
0.523077,0.323552,0.479757,Iris-virginica
0.482517,0.461776,0.451417,Iris-virginica
0.391608,0.523552,0.451417,Iris-versicolor
0.397203,0.580695,0.560729,Iris-virginica
0.523077,0.363707,0.558704,Iris-virginica
0.51049,0.429344,0.722672,Iris-versicolor
0.569231,0.608494,0.366397,Iris-virginica
0.513287,0.469498,0.678138,Iris-setosa
0.376224,0.395367,0.412955,Iris-setosa
0.563636,0.481853,0.506073,Iris-virginica
0.402797,0.585328,0.574899,Iris-setosa
0.615385,0.333591,0.51417,Iris-virginica
0.606993,0.492664,0.680162,Iris-virginica
0.432168,0.440154,0.831984,Iris-versicolor
0.406993,0.474131,0.421053,Iris-virginica
0.365035,0.640154,0.465587,Iris-setosa
0.353846,0.461776,0.48583,Iris-virginica
0.681119,0.502703,0.423077,Iris-setosa
0.40979,0.501158,0.680162,Iris-versicolor
0.454545,0.415444,0.700405,Iris-virginica
0.776224,0.51583,0.42915,Iris-versicolor
0.627972,0.441699,0.463563,Iris-setosa
0.613986,0.446332,0.534413,Iris-virginica
0.573427,0.489575,0.619433,Iris-versicolor
0.615385,0.525869,0.587045,Iris-virginica
0.236364,0.457915,0.408907,Iris-virginica
0.485315,0.576834,0.512146,Iris-versicolor
0.422378,0.44556,0.37247,Iris-versicolor
0.323077,0.569884,0.435223,Iris-setosa
0.335664,0.330502,0.587045,Iris-virginica
0.481119,0.453282,0.34413,Iris-virginica
0.342657,0.550579,0.868421,Iris-virginica
0.474126,0.220077,0.801619,Iris-virginica
0.448951,0.300386,0.57085,Iris-virginica
0.67972,0.429344,0.59919,Iris-virginica
0.572028,0.35444,0.451417,Iris-setosa
0.595804,0.614672,0.404858,Iris-setosa
0.377622,0.298069,0.663968,Iris-versicolor
0.641958,0.298842,0.51417,Iris-setosa
0.566434,0.458687,0.483806,Iris-versicolor
0.488112,0.569884,0.552632,Iris-versicolor
0.337063,0.440927,0.6417,Iris-setosa
0.542657,0.544402,0.419028,Iris-setosa
0.465734,0.530502,0.408907,Iris-virginica
0.423776,0.497297,0.548583,Iris-setosa
0.525874,0.586873,0.799595,Iris-versicolor
0.457343,0.545946,0.412955,Iris-setosa
0.486713,0.598456,0.668016,Iris-virginica
0.362238,0.552896,0.493927,Iris-versicolor
0.324476,0.427799,0.619433,Iris-setosa
0.661538,0.544402,0.433198,Iris-versicolor
0.363636,0.698842,0.52834,Iris-setosa
0.369231,0.779151,0.483806,Iris-virginica
0.430769,0.360618,0.530364,Iris-versicolor
0.593007,0.46332,0.273279,Iris-virginica
0.425175,0.363707,0.720648,Iris-setosa
0.481119,0.548263,0.653846,Iris-setosa
0.397203,0.267181,0.554656,Iris-versicolor
0.627972,0.447104,0.467611,Iris-virginica
0.264336,0.484942,0.348178,Iris-setosa
0.524476,0.457143,0.497976,Iris-virginica
0.714685,0.620077,0.504049,Iris-virginica
0.468531,0.387645,0.578947,Iris-versicolor
0.395804,0.408494,0.346154,Iris-setosa
0.255944,0.492664,0.40081,Iris-virginica
0.538462,0.397683,0.558704,Iris-setosa
0.601399,0.609266,0.5,Iris-versicolor
0.625175,0.615444,0.40081,Iris-setosa
0.664336,0.323552,0.360324,Iris-setosa
0.584615,0.404633,0.408907,Iris-virginica
0.317483,0.674131,0.536437,Iris-setosa
0.634965,0.545174,0.564777,Iris-setosa
0.404196,0.532046,0.502024,Iris-setosa
0.453147,0.461776,0.493927,Iris-setosa
0.58042,0.723552,0.623482,Iris-versicolor
0.537063,0.346718,0.242915,Iris-setosa
0.404196,0.512741,0.512146,Iris-setosa
0.541259,0.610039,0.595142,Iris-versicolor
0.194406,0.302703,0.516194,Iris-virginica
0.598601,0.726641,0.587045,Iris-virginica
0.446154,0.553668,0.564777,Iris-versicolor
0.721678,0.57529,0.536437,Iris-setosa
0.461538,0.465637,0.704453,Iris-setosa
0.636364,0.611583,0.682186,Iris-setosa
0.601399,0.608494,0.417004,Iris-virginica
0.587413,0.683398,0.497976,Iris-setosa
0.588811,0.392278,0.473684,Iris-setosa
0.555245,0.593822,0.378543,Iris-versicolor
0.572028,0.449421,0.530364,Iris-virginica
0.581818,0.499614,0.506073,Iris-versicolor
0.46993,0.502703,0.433198,Iris-versicolor
0.426573,0.621622,0.672065,Iris-virginica
0.444755,0.633205,0.469636,Iris-virginica
0.464336,0.219305,0.465587,Iris-virginica
0.521678,0.635521,0.481781,Iris-virginica
0.584615,0.396911,0.42915,Iris-setosa
0.507692,0.440927,0.57085,Iris-versicolor
0.605594,0.313514,0.578947,Iris-setosa
0.500699,0.649421,0.497976,Iris-setosa
0.742657,0.496525,0.554656,Iris-virginica
0.507692,0.508108,0.582996,Iris-versicolor
0.493706,0.5861,0.657895,Iris-virginica
0.425175,0.610811,0.546559,Iris-setosa
0.626573,0.444015,0.526316,Iris-virginica
0.618182,0.630888,0.540486,Iris-versicolor
0.676923,0.552896,0.453441,Iris-setosa
0.646154,0.612355,0.352227,Iris-setosa
0.504895,0.693436,0.388664,Iris-setosa
0.367832,0.686486,0.566802,Iris-virginica
0.52028,0.567568,0.591093,Iris-versicolor
0.616783,0.570656,0.5,Iris-versicolor
0.490909,0.558301,0.520243,Iris-setosa
0.451748,0.540541,0.493927,Iris-setosa
0.465734,0.598456,0.427126,Iris-versicolor
0.641958,0.360618,0.607287,Iris-setosa
0.46014,0.534363,0.668016,Iris-virginica
0.576224,0.400772,0.287449,Iris-setosa
0.601399,0.416216,0.425101,Iris-virginica
0.565035,0.53668,0.637652,Iris-setosa
0.427972,0.497297,0.382591,Iris-virginica
0.468531,0.588417,0.611336,Iris-versicolor
0.321678,0.461776,0.643725,Iris-virginica
0.457343,0.56139,0.643725,Iris-versicolor
0.304895,0.481853,0.546559,Iris-virginica
0.613986,0.541313,0.447368,Iris-setosa
0.355245,0.555985,0.441296,Iris-virginica
0.379021,0.565251,0.805668,Iris-setosa
0.465734,0.465637,0.562753,Iris-virginica
0.439161,0.482625,0.435223,Iris-virginica
0.717483,0.598456,0.44332,Iris-virginica
0.630769,0.454826,0.631579,Iris-setosa
0.472727,0.45251,0.57085,Iris-versicolor
0.674126,0.353668,0.313765,Iris-virginica
0.548252,0.443243,0.475709,Iris-setosa
0.495105,0.36834,0.558704,Iris-virginica
0.397203,0.576062,0.323887,Iris-setosa
0.432168,0.524324,0.47166,Iris-setosa
0.744056,0.3861,0.378543,Iris-setosa
0.552448,0.27722,0.649798,Iris-virginica
0.472727,0.511969,0.380567,Iris-versicolor
0.507692,0.504247,0.406883,Iris-setosa
0.514685,0.548263,0.538462,Iris-setosa
0.493706,0.571429,0.722672,Iris-versicolor
0.223776,0.427027,0.297571,Iris-virginica
0.594406,0.453282,0.597166,Iris-setosa
0.699301,0.333591,0.390688,Iris-versicolor
0.531469,0.204633,0.412955,Iris-versicolor
0.54965,0.52278,0.550607,Iris-virginica
0.406993,0.704247,0.508097,Iris-virginica
0.455944,0.585328,0.453441,Iris-setosa
0.541259,0.825483,0.536437,Iris-setosa
0.518881,0.658687,0.615385,Iris-versicolor
0.47972,0.364479,0.572874,Iris-setosa
0.616783,0.618533,0.680162,Iris-virginica
0.518881,0.532046,0.564777,Iris-setosa
0.562238,0.788417,0.336032,Iris-virginica
0.440559,0.379151,0.552632,Iris-virginica
0.595804,0.482625,0.3583,Iris-versicolor
0.383217,0.430888,0.637652,Iris-virginica
0.499301,0.32973,0.42915,Iris-versicolor
0.541259,0.432432,0.663968,Iris-setosa
0.453147,0.506564,0.479757,Iris-versicolor
0.503497,0.416216,0.544534,Iris-versicolor
0.576224,0.416988,0.615385,Iris-virginica
0.577622,0.381467,0.726721,Iris-setosa
0.496503,0.712741,0.508097,Iris-versicolor
0.453147,0.461004,0.483806,Iris-versicolor
0.546853,0.614672,0.805668,Iris-virginica
0.734266,0.332819,0.6417,Iris-virginica
0.563636,0.407722,0.676113,Iris-versicolor
0.68951,0.661776,0.370445,Iris-versicolor
0.524476,0.471042,0.502024,Iris-virginica
0.535664,0.709653,0.42915,Iris-versicolor
0.247552,0.593822,0.580972,Iris-setosa
0.481119,0.698069,0.340081,Iris-virginica
0.60979,0.295753,0.459514,Iris-virginica
0.53007,0.31583,0.512146,Iris-versicolor
0.48951,0.621622,0.605263,Iris-setosa
0.504895,0.562934,0.449393,Iris-setosa
0.695105,0.223166,0.544534,Iris-versicolor
0.429371,0.457915,0.564777,Iris-setosa
0.615385,0.602317,0.587045,Iris-versicolor
0.681119,0.610811,0.354251,Iris-virginica
0.576224,0.594595,0.402834,Iris-virginica
0.4,0.569884,0.57085,Iris-versicolor
0.569231,0.377606,0.502024,Iris-versicolor
0.559441,0.650193,0.435223,Iris-setosa
0.671329,0.549807,0.574899,Iris-virginica
0.482517,0.539768,0.825911,Iris-setosa
0.26014,0.537452,0.441296,Iris-versicolor
0.391608,0.571429,0.52834,Iris-versicolor
0.478322,0.577606,0.538462,Iris-virginica
0.500699,0.477992,0.589069,Iris-versicolor
0.59021,0.770656,0.384615,Iris-versicolor
0.488112,0.846332,0.659919,Iris-setosa
0.439161,0.454054,0.425101,Iris-virginica
0.408392,0.543629,0.40081,Iris-setosa
0.481119,0.737452,0.558704,Iris-virginica
0.518881,0.436293,0.398785,Iris-setosa
0.528671,0.396911,0.720648,Iris-setosa
0.576224,0.450965,0.540486,Iris-setosa
0.531469,0.596139,0.441296,Iris-setosa
0.331469,0.366023,0.356275,Iris-versicolor
0.34965,0.599228,0.546559,Iris-setosa
0.455944,0.490347,0.441296,Iris-versicolor
0.46014,0.400772,0.368421,Iris-virginica
0.658741,0.464093,0.261134,Iris-setosa
0.401399,0.656371,0.580972,Iris-virginica
0.559441,0.378378,0.305668,Iris-virginica
0.67972,0.626255,0.746964,Iris-versicolor
0.576224,0.462548,0.576923,Iris-virginica
0.606993,0.555212,0.510121,Iris-virginica
0.662937,0.569112,0.589069,Iris-virginica
0.548252,0.484942,0.674089,Iris-versicolor
0.591608,0.395367,0.625506,Iris-setosa
